Type,Family,Model Name,Input Size,Accuracy,Max BS,Optimal BS,Throughput,Latency,Energy,param_count,params_tinfo,macs_tinfo,params_ptflops,macs_ptflops,activations,DONE
TBD,TBD,rexnetr_300.sw_in12k_ft_in1k,288,84.586,1,1,149.9790576,7406104.091,2298689.605,34.81,34810008,5518808728,34810008,5552825144,204926128,TRUE
TBD,TBD,rexnetr_300.sw_in12k_ft_in1k,224,84.036,1,1,161.7736365,6648396.321,2024118.75,34.81,34810008,3343706776,34810008,3364286264,123997360,TRUE
TBD,TBD,sebotnet33ts_256.a1h_in1k,256,81.152,2,4,405.5051359,11200542.51,918771.7802,13.7,13701984,3463833512,13701984,3473221672,85142368,TRUE
TBD,TBD,sehalonet33ts.ra2_in1k,256,80.972,4,4,422.4448235,10774816.66,877427.9597,13.69,13691712,3413501864,13691712,3422627880,82516832,TRUE
TBD,TBD,selecsls42b.in1k,224,77.186,14,11,1115.779243,11141796.63,329558.9894,32.46,32458248,2971945128,32458248,2990419944,5619712,TRUE
TBD,TBD,selecsls60.in1k,224,77.986,12,9,1011.845725,9841604.692,348139.3447,30.67,30670768,3581032528,30670768,3603119928,5619712,TRUE
TBD,TBD,selecsls60b.in1k,224,78.41,12,88,1387.975559,67468517.03,250743.8521,32.77,32774064,3618525264,32774064,3640604472,5619712,TRUE
TBD,TBD,semnasnet_075.rmsp_in1k,224,73.008,116,115,3110.050214,39460528.68,111842.3739,2.91,2912278,223452766,2912278,233568218,26916156,TRUE
TBD,TBD,semnasnet_100.rmsp_in1k,224,75.464,102,96,2646.251216,38835536.21,133330.6031,3.89,3887038,311584310,3887038,322971490,30355116,TRUE
TBD,TBD,senet154.gluon_in1k,224,81.258,12,12,164.1381906,77853106.2,2144286.314,115.09,115088984,20688662936,115088984,20843364856,172116192,TRUE
TBD,TBD,sequencer2d_l.in1k,224,83.41,22,16,179.3196639,93285398.35,1939692.08,54.3,54298216,7041225448,54298216,16622411752,983040,TRUE
TBD,TBD,sequencer2d_m.in1k,224,82.838,34,34,281.0663356,126538857.7,1235222.745,38.31,38307688,4754394088,38307688,11137834984,983040,TRUE
TBD,TBD,sequencer2d_s.in1k,224,82.336,44,44,364.4580792,126321454.4,953910.2235,27.65,27651688,3610999528,27651688,8401641448,983040,TRUE
TBD,TBD,seresnet152d.ra2_in1k,320,84.354,10,5,161.466946,33314046.79,2081752.822,66.84,66841080,23990909592,66841080,24184709624,216432864,TRUE
TBD,TBD,seresnet152d.ra2_in1k,256,83.694,16,14,271.1200821,55096035.75,1278722.389,66.84,66841080,15357360792,66841080,15481340408,138557664,TRUE
TBD,TBD,seresnet33ts.ra2_in1k,288,80.814,32,32,599.622863,56862348.41,588587.357,19.78,19779200,5989443080,19779200,6001791688,109365760,TRUE
TBD,TBD,seresnet33ts.ra2_in1k,256,80.372,42,42,789.231578,56718578.18,445620.1363,19.78,19779200,4732689928,19779200,4742446920,86415488,TRUE
TBD,TBD,seresnet50.a1_in1k,288,81.104,30,30,578.266806,54885145.98,595692.1626,28.09,28088024,6760919576,28088024,6832366072,80787168,TRUE
TBD,TBD,seresnet50.a1_in1k,224,80.012,48,44,829.201397,56651014.47,417006.8262,28.09,28088024,4091769368,28088024,4134969848,48887520,TRUE
TBD,TBD,seresnet50.a2_in1k,288,81.092,30,26,496.1911509,55944104.23,695487.3217,28.09,28088024,6760919576,28088024,6832366072,80787168,TRUE
TBD,TBD,seresnet50.a2_in1k,224,80.102,48,48,866.7490407,57880530.06,390124.2382,28.09,28088024,4091769368,28088024,4134969848,48887520,TRUE
TBD,TBD,seresnet50.a3_in1k,224,77.036,48,44,825.9544162,56887753.44,422907.8241,28.09,28088024,4091769368,28088024,4134969848,48887520,TRUE
TBD,TBD,seresnet50.a3_in1k,160,75.1,96,80,1587.043706,53791350.75,222297.2783,28.09,28088024,2089906712,28088024,2111922680,24962784,TRUE
TBD,TBD,seresnet50.ra2_in1k,288,81.282,30,30,569.397685,55515326.62,606024.9784,28.09,28088024,6760919576,28088024,6832366072,80787168,TRUE
TBD,TBD,seresnet50.ra2_in1k,224,80.26,48,44,828.2260772,56749019.61,421558.6822,28.09,28088024,4091769368,28088024,4134969848,48887520,TRUE
TBD,TBD,seresnext101_32x4d.gluon_in1k,224,80.886,26,24,370.7898055,68940325.2,957420.5665,48.96,48955416,7974913368,48955416,8058473144,92252576,TRUE
TBD,TBD,seresnext101_32x8d.ah_in1k,288,84.194,10,10,129.2501538,82194602.97,2714087.191,93.57,93569048,27137016664,93569048,27341191864,216728992,TRUE
TBD,TBD,seresnext101_32x8d.ah_in1k,224,83.618,16,16,244.456057,68179386.29,1414667.664,93.57,93569048,16418997080,93569048,16542431928,131138976,TRUE
TBD,TBD,seresnext101_64x4d.gluon_in1k,224,80.886,18,16,231.5297464,73414968.65,1541430.123,88.23,88232984,15465251672,88232984,15588686520,131138976,TRUE
TBD,TBD,seresnext101d_32x8d.ah_in1k,288,84.402,10,10,126.3548944,83967316.72,2779824.184,93.59,93588280,27533157336,93588280,27747285688,222949792,TRUE
TBD,TBD,seresnext101d_32x8d.ah_in1k,224,83.7,16,16,221.8733289,76732205.72,1598198.977,93.59,93588280,16658637784,93588280,16788093624,134902176,TRUE
TBD,TBD,seresnext26d_32x4d.bt_in1k,288,78.826,34,34,744.9193702,48073289.5,469908.5297,16.81,16809512,4480473800,16809512,4550440840,70527344,TRUE
TBD,TBD,seresnext26d_32x4d.bt_in1k,224,77.586,58,56,1042.845966,57279036.29,340415.6268,16.81,16809512,2711788232,16809512,2754099080,42674544,TRUE
TBD,TBD,seresnext26t_32x4d.bt_in1k,288,78.738,36,36,630.0366386,60966567.29,565579.8756,16.81,16806976,4428219064,16806976,4497522568,70029680,TRUE
TBD,TBD,seresnext26t_32x4d.bt_in1k,224,77.98,54,52,997.6377891,55393177.61,353079.1482,16.81,16806976,2680177336,16806976,2722086792,42373488,TRUE
TBD,TBD,seresnext26ts.ch_in1k,288,78.292,14,12,478.1655242,26647449.6,699704.6697,10.39,10388064,3044027368,10388064,3057837800,94945824,TRUE
TBD,TBD,seresnext26ts.ch_in1k,256,77.856,20,16,598.5300247,28683073.3,568274.5771,10.39,10388064,2405606376,10388064,2416518376,75022368,TRUE
TBD,TBD,seresnext50_32x4d.gluon_in1k,224,79.918,14,15,566.9934398,28616331.59,633702.021,27.56,27559896,4233080088,27559896,4289411576,61506784,TRUE
TBD,TBD,seresnext50_32x4d.racm_in1k,288,82.186,8,6,332.7497343,19509333.93,1081597.328,27.56,27559896,6994504984,27559896,7087667704,101647584,TRUE
TBD,TBD,seresnext50_32x4d.racm_in1k,224,81.268,14,8,609.2842416,13954559.85,578664.8063,27.56,27559896,4233080088,27559896,4289411576,61506784,TRUE
TBD,TBD,seresnextaa101d_32x8d.ah_in1k,288,84.576,2,1,88.15402386,12410617.25,3791876.468,93.59,93588280,28393120728,93588280,28630473400,236884384,TRUE
TBD,TBD,seresnextaa101d_32x8d.ah_in1k,224,83.9,4,4,154.097907,28186072.56,2299512.913,93.59,93588280,17178862552,93588280,17322367672,143331744,TRUE
TBD,TBD,seresnextaa101d_32x8d.sw_in12k_ft_in1k,288,86.518,2,1,89.61511838,12113863.44,3694718.344,93.59,93588280,28393120728,93588280,28630473400,236884384,TRUE
TBD,TBD,seresnextaa101d_32x8d.sw_in12k_ft_in1k,224,85.956,4,4,153.7043706,28307430.45,2307884.319,93.59,93588280,17178862552,93588280,17322367672,143331744,TRUE
TBD,TBD,seresnextaa101d_32x8d.sw_in12k_ft_in1k_288,320,86.722,2,1,82.56335505,13611578.76,4218252.504,93.59,93588280,35051586520,93588280,35344661176,292431264,TRUE
TBD,TBD,seresnextaa101d_32x8d.sw_in12k_ft_in1k_288,288,86.536,2,1,87.72996758,12486712.34,3817955.2,93.59,93588280,28393120728,93588280,28630473400,236884384,TRUE
TBD,TBD,seresnextaa201d_32x8d.sw_in12k_ft_in1k_384,384,87.308,,,,,,149.39,149394904,1.01E+11,149394904,1.02E+11,849039456,
TBD,TBD,skresnet18.ra_in1k,224,73.02,60,40,1930.941566,22278096.09,183359.2679,11.96,11958056,1814340968,11958056,1824073704,17071824,TRUE
TBD,TBD,skresnet34.ra_in1k,224,76.956,34,16,1067.93634,16021642.94,316406.067,22.28,22282376,3664241480,22282376,3677737896,28369568,TRUE
TBD,TBD,skresnext50_32x4d.ra_in1k,224,80.166,12,12,422.2760185,30683474.18,851790.5412,27.48,27479784,4462720808,27479784,4500446568,96729328,TRUE
TBD,TBD,spnasnet_100.rmsp_in1k,224,74.082,46,44,2443.499057,19462177.61,146958.1329,4.42,4421616,333468072,4421616,344168104,29838608,TRUE
TBD,TBD,swin_base_patch4_window12_384.ms_in1k,384,84.476,2,2,52.69721332,40660131.76,6848884.918,87.9,87903584,218451944,87903584,44669576168,370122656,TRUE
TBD,TBD,swin_base_patch4_window12_384.ms_in22k_ft_in1k,384,86.438,2,2,52.96272994,40549625.87,6826112.26,87.9,87903584,218451944,87903584,44669576168,370122656,TRUE
TBD,TBD,swin_base_patch4_window7_224.ms_in1k,224,83.61,8,8,186.3012296,45581693.77,1884028.49,87.77,87768224,180318184,87768224,15191504808,107478816,TRUE
TBD,TBD,swin_base_patch4_window7_224.ms_in22k_ft_in1k,224,85.27,8,8,196.2018198,42738545.52,1763425.928,87.77,87768224,180318184,87768224,15191504808,107478816,TRUE
TBD,TBD,swin_large_patch4_window12_384.ms_in22k_ft_in1k,384,87.138,1,1,19.83808369,51480863.53,17379466.08,196.74,196735516,447116776,196735516,1.00E+11,555181984,TRUE
TBD,TBD,swin_large_patch4_window7_224.ms_in22k_ft_in1k,224,86.33,4,4,64.52764218,62341717.24,5165349.274,196.53,196532476,389916136,196532476,34116596104,161216224,TRUE
TBD,TBD,swin_s3_base_224.ms_in1k,224,83.92,4,6,139.189691,46050013.59,2548947.456,71.13,71125762,94739176,71125762,12752007640,131215744,TRUE
TBD,TBD,swin_s3_small_224.ms_in1k,224,83.778,8,9,288.1024474,31716058.44,1172415.694,49.74,49737298,66312424,49737298,8571666328,101354752,TRUE
TBD,TBD,swin_s3_tiny_224.ms_in1k,224,82.128,18,18,582.3214149,31215647.85,575142.7556,28.33,28328674,52152040,28328674,4383027160,54898048,TRUE
TBD,TBD,swin_small_patch4_window7_224.ms_in1k,224,83.228,10,11,346.0868729,32067446.58,964536.0106,49.61,49606258,105379048,49606258,8561294008,80610112,TRUE
TBD,TBD,swin_small_patch4_window7_224.ms_in22k_ft_in1k,224,83.33,10,11,345.0119254,32179460.14,952429.1962,49.61,49606258,105379048,49606258,8561294008,80610112,TRUE
TBD,TBD,swin_tiny_patch4_window7_224.ms_in1k,224,81.388,20,20,610.7403643,32996155.17,538056.5604,28.29,28288354,62796520,28288354,4380952696,50749120,TRUE
TBD,TBD,swin_tiny_patch4_window7_224.ms_in22k_ft_in1k,224,80.966,20,18,608.0570976,29886244.01,547741.329,28.29,28288354,62796520,28288354,4380952696,50749120,TRUE
TBD,TBD,swinv2_base_window12to16_192to256.ms_in22k_ft_in1k,256,86.276,2,3,114.2251194,26739106.67,2969819.889,87.92,87918816,93529576,87918816,15222572008,200480400,TRUE
TBD,TBD,swinv2_base_window12to24_192to384.ms_in22k_ft_in1k,384,87.14,,,,,,87.92,87918816,125642216,87918816,34349679592,630624400,
TBD,TBD,swinv2_base_window16_256.ms_in1k,256,84.608,14,14,164.8546929,84923588.63,1979780.574,87.92,87918816,93529576,87918816,15222572008,200480400,TRUE
TBD,TBD,swinv2_base_window8_256.ms_in1k,256,84.246,20,18,209.9950418,85716708.41,1555319.948,87.92,87918816,110877160,87918816,15039955944,136254608,TRUE
TBD,TBD,swinv2_cr_small_224.sw_in1k,224,83.126,38,42,403.2703417,104148862.1,798657.5762,49.7,49695100,432438466,49695100,8929111234,169310206,TRUE
TBD,TBD,swinv2_cr_small_ns_224.sw_in1k,224,83.49,38,24,289.0634506,94198789.07,1290023.996,49.7,49696444,432439810,49696444,8929638082,169310206,TRUE
TBD,TBD,swinv2_cr_tiny_ns_224.sw_in1k,224,81.796,62,60,677.1122336,88612009.19,473481.3158,28.33,28333468,223554418,28333468,4562249266,94636558,TRUE
TBD,TBD,swinv2_large_window12to16_192to256.ms_in22k_ft_in1k,256,86.934,8,9,89.9682535,100035422.6,3685981.395,196.74,196739932,190115560,196739932,33979845608,289663496,TRUE
TBD,TBD,swinv2_large_window12to24_192to384.ms_in22k_ft_in1k,384,87.474,2,2,24.19748065,82653371.55,13688881.95,196.74,196739932,238284520,196739932,76601617384,920510728,TRUE
TBD,TBD,swinv2_small_window16_256.ms_in1k,256,84.216,18,16,234.0711619,68355360.98,1398600.406,49.73,49728418,57696616,49728418,8637341672,155888852,TRUE
TBD,TBD,swinv2_small_window8_256.ms_in1k,256,83.844,28,28,311.478482,89894048.12,1042296.718,49.73,49728418,67463272,49728418,8490016744,103574356,TRUE
TBD,TBD,swinv2_tiny_window16_256.ms_in1k,256,82.828,32,32,402.9562467,79413373.58,808244.6109,28.35,28347154,41633128,28347154,4436510696,93078452,TRUE
TBD,TBD,swinv2_tiny_window8_256.ms_in1k,256,81.824,48,48,533.5136633,89969736.93,608397.9389,28.35,28347154,46077544,28347154,4373137384,64175668,TRUE
TBD,TBD,test_byobnet.r160_in1k,160,45.4,2268,2240,43577.65354,51404382.57,7241.90798,0.46,456856,31143488,456856,32318032,2906584,TRUE
TBD,TBD,test_efficientnet.r160_in1k,160,46.424,1336,1280,30521.68653,41937571.95,10613.09019,0.36,356196,57305596,356196,57809616,2939448,TRUE
TBD,TBD,test_vit.r160_in1k,160,40.832,3514,3510,33080.6712,106104596,9721.786273,0.37,371240,5237096,371240,28347092,1217168,TRUE
TBD,TBD,tf_efficientnet_b0.aa_in1k,224,76.882,98,96,2207.185977,43494316.63,150040.3123,5.29,5288548,385825092,5288548,374491968,32764360,TRUE
TBD,TBD,tf_efficientnet_b0.ap_in1k,224,77.094,98,96,2206.819409,43501542.51,150200.0709,5.29,5288548,385825092,5288548,374491968,32764360,TRUE
TBD,TBD,tf_efficientnet_b0.in1k,224,76.536,98,96,2206.679763,43504297.67,150184.39,5.29,5288548,385825092,5288548,374491968,32764360,TRUE
TBD,TBD,tf_efficientnet_b0.ns_jft_in1k,224,78.684,98,88,2201.217761,39977894.22,149782.4184,5.29,5288548,385825092,5288548,374491968,32764360,TRUE
TBD,TBD,tf_efficientnet_b1.aa_in1k,240,78.84,60,60,1361.094249,44082213.01,243199.1823,7.79,7794184,686817992,7794184,676395176,53956368,TRUE
TBD,TBD,tf_efficientnet_b1.ap_in1k,240,79.288,60,60,1361.130415,44081038.89,243589.3735,7.79,7794184,686817992,7794184,676395176,53956368,TRUE
TBD,TBD,tf_efficientnet_b1.in1k,240,78.558,60,60,1361.072941,44082903.43,243450.34,7.79,7794184,686817992,7794184,676395176,53956368,TRUE
TBD,TBD,tf_efficientnet_b1.ns_jft_in1k,240,81.388,60,60,1360.435862,44103685.17,243084.9039,7.79,7794184,686817992,7794184,676395176,53956368,TRUE
TBD,TBD,tf_efficientnet_b2.aa_in1k,260,80.082,46,44,1009.138678,43602926.85,328177.8746,9.11,9109994,993578282,9109994,981860412,68639012,TRUE
TBD,TBD,tf_efficientnet_b2.ap_in1k,260,80.296,46,46,1002.907994,45866817.78,329944.8966,9.11,9109994,993578282,9109994,981860412,68639012,TRUE
TBD,TBD,tf_efficientnet_b2.in1k,260,79.614,46,46,1002.14431,45901763.64,330448.9182,9.11,9109994,993578282,9109994,981860412,68639012,TRUE
TBD,TBD,tf_efficientnet_b2.ns_jft_in1k,260,82.412,46,46,1003.683679,45831345.73,329202.8432,9.11,9109994,993578282,9109994,981860412,68639012,TRUE
TBD,TBD,tf_efficientnet_b3.aa_in1k,300,81.648,26,26,588.7611604,44160760.79,562558.9618,12.23,12233232,1827162472,12233232,1807321096,118227712,TRUE
TBD,TBD,tf_efficientnet_b3.ap_in1k,300,81.854,26,26,588.4841624,44181537.97,562957.4777,12.23,12233232,1827162472,12233232,1807321096,118227712,TRUE
TBD,TBD,tf_efficientnet_b3.in1k,300,80.88,26,26,588.5719247,44174918.57,563269.3086,12.23,12233232,1827162472,12233232,1807321096,118227712,TRUE
TBD,TBD,tf_efficientnet_b3.ns_jft_in1k,300,84.064,26,26,588.5074447,44179773.41,562032.7597,12.23,12233232,1827162472,12233232,1807321096,118227712,TRUE
TBD,TBD,tf_efficientnet_b4.aa_in1k,380,83.04,12,13,276.5651296,47005484.38,1184034.948,19.34,19341616,4393801064,19341616,4364251808,246635216,TRUE
TBD,TBD,tf_efficientnet_b4.ap_in1k,380,83.25,12,13,276.5398953,47009799.37,1186561.796,19.34,19341616,4393801064,19341616,4364251808,246635216,TRUE
TBD,TBD,tf_efficientnet_b4.in1k,380,82.608,12,13,275.9562986,47109562.93,1190239.175,19.34,19341616,4393801064,19341616,4364251808,246635216,TRUE
TBD,TBD,tf_efficientnet_b4.ns_jft_in1k,380,85.176,12,13,277.473911,46852089.26,1184731.778,19.34,19341616,4393801064,19341616,4364251808,246635216,TRUE
TBD,TBD,tf_efficientnet_b5.aa_in1k,456,83.696,4,6,133.5298681,44933850.23,2485021.996,30.39,30389784,10266426072,30389784,10243478232,496922672,TRUE
TBD,TBD,tf_efficientnet_b5.ap_in1k,456,84.254,4,6,133.4969425,44944909.65,2480742.543,30.39,30389784,10266426072,30389784,10243478232,496922672,TRUE
TBD,TBD,tf_efficientnet_b5.in1k,456,83.166,4,6,133.4160923,44972203.47,2484517.3,30.39,30389784,10266426072,30389784,10243478232,496922672,TRUE
TBD,TBD,tf_efficientnet_b5.ns_jft_in1k,456,86.102,4,6,133.4581766,44957992.1,2477209.986,30.39,30389784,10266426072,30389784,10243478232,496922672,TRUE
TBD,TBD,tf_efficientnet_b5.ra_in1k,456,83.828,4,6,133.3926842,44980070.07,2479190.671,30.39,30389784,10266426072,30389784,10243478232,496922672,TRUE
TBD,TBD,tf_efficientnet_b6.aa_in1k,528,84.118,2,3,74.4722057,40283586.72,4434726.942,43.04,43040704,19067647136,43040704,19044447456,842574640,TRUE
TBD,TBD,tf_efficientnet_b6.ap_in1k,528,84.792,2,3,74.48123042,40278687.39,4438332.085,43.04,43040704,19067647136,43040704,19044447456,842574640,TRUE
TBD,TBD,tf_efficientnet_b6.ns_jft_in1k,528,86.476,2,3,74.42327629,40310093.22,4452008.286,43.04,43040704,19067647136,43040704,19044447456,842574640,TRUE
TBD,TBD,tf_efficientnet_b7.aa_in1k,600,84.436,2,1,41.36783646,24173427.86,7876380.906,66.35,66347960,37745958392,66347960,37753906024,1466648080,TRUE
TBD,TBD,tf_efficientnet_b7.ap_in1k,600,85.132,2,2,41.87871789,47756968.05,7864134.355,66.35,66347960,37745958392,66347960,37753906024,1466648080,TRUE
TBD,TBD,tf_efficientnet_b7.ns_jft_in1k,600,86.852,2,2,41.93300791,47695276.22,7834393.511,66.35,66347960,37745958392,66347960,37753906024,1466648080,TRUE
TBD,TBD,tf_efficientnet_b7.ra_in1k,600,84.93,2,2,41.96682586,47656934.78,7871638.092,66.35,66347960,37745958392,66347960,37753906024,1466648080,TRUE
TBD,TBD,tf_efficientnet_b8.ap_in1k,672,85.366,1,1,25.77061847,38888349.19,12104994.11,87.41,87413142,62597552278,87413142,62646199964,2240279356,TRUE
TBD,TBD,tf_efficientnet_b8.ra_in1k,672,85.356,1,1,26.60190722,37667135.86,12014331.3,87.41,87413142,62597552278,87413142,62646199964,2240279356,TRUE
TBD,TBD,tf_efficientnet_cc_b0_4e.in1k,224,77.324,86,80,1566.174163,51079927.45,210101.0415,13.31,13314116,1005558340,13314116,179557344,32148168,TRUE
TBD,TBD,tf_efficientnet_cc_b0_8e.in1k,224,77.924,86,80,1562.63989,51195503.7,210424.0003,24.01,24013284,1831867748,24013284,190256512,32148200,TRUE
TBD,TBD,tf_efficientnet_cc_b1_8e.in1k,240,79.322,52,52,962.1009895,54048434.43,343220.0328,39.72,39715968,3496842208,39715968,312721104,52860328,TRUE
TBD,TBD,tf_efficientnet_el.in1k,300,80.242,34,34,555.8459322,61168123.82,594837.6924,10.59,10589712,7936083848,10589712,7378182312,168712480,TRUE
TBD,TBD,tf_efficientnet_em.in1k,240,78.136,72,72,1269.299534,56724279.94,259637.8739,6.9,6899496,3013322088,6899496,2806906856,78885040,TRUE
TBD,TBD,tf_efficientnet_es.in1k,224,76.608,118,112,1865.617283,60099376.38,178310.5664,5.44,5438392,1788732008,5438392,1602560232,47368848,TRUE
TBD,TBD,tf_efficientnet_l2.ns_jft_in1k,800,88.362,,,,,,480.31,480309308,4.76E+11,480309308,4.76E+11,8691016552,
TBD,TBD,tf_efficientnet_l2.ns_jft_in1k_475,475,88.25,,,,,,480.31,480309308,1.71E+11,480309308,1.71E+11,3103844184,
TBD,TBD,tf_efficientnet_lite0.in1k,224,74.846,96,96,1924.824433,49889718.28,161913.8668,4.65,4652008,385188552,4652008,373855048,32745680,TRUE
TBD,TBD,tf_efficientnet_lite1.in1k,240,76.672,64,64,1294.74299,49442391.89,242356.8012,5.42,5416680,600186232,5416680,589286680,49811568,TRUE
TBD,TBD,tf_efficientnet_lite2.in1k,260,77.472,50,40,954.2020742,41932066.25,335629.8226,6.09,6092072,859737272,6092072,847375128,63439744,TRUE
TBD,TBD,tf_efficientnet_lite3.in1k,300,79.832,30,30,574.4299676,52238471.06,547910.8456,8.2,8197096,1607555544,8197096,1591135752,107269984,TRUE
TBD,TBD,tf_efficientnet_lite4.in1k,380,81.546,14,14,270.7694431,51718495.55,1147850.802,13.01,13006568,3943565112,13006568,3926592952,225850096,TRUE
TBD,TBD,tf_efficientnetv2_b0.in1k,224,78.38,126,112,2365.248762,47368168.75,136629.4974,7.14,7139704,718100696,7139704,653192328,24932720,TRUE
TBD,TBD,tf_efficientnetv2_b0.in1k,192,76.88,170,170,3101.628726,54825434.08,104195.8421,7.14,7139704,528201272,7139704,480513640,18326640,TRUE
TBD,TBD,tf_efficientnetv2_b1.in1k,240,79.518,82,82,1539.474522,53282630.12,212747.9241,8.14,8141052,1196836188,8141052,1123923792,39222904,TRUE
TBD,TBD,tf_efficientnetv2_b1.in1k,192,77.93,132,132,2333.232596,56587706.56,136622.2781,8.14,8141052,747019836,8141052,700272336,24561272,TRUE
TBD,TBD,tf_efficientnetv2_b2.in1k,260,80.226,60,44,1047.650906,42012332.76,312581.6263,10.1,10096086,1697562246,10096086,1611731892,52310892,TRUE
TBD,TBD,tf_efficientnetv2_b2.in1k,208,79.206,100,99,1751.872103,56521100.6,187858.5415,10.1,10096086,1043495942,10096086,989103700,31949308,TRUE
TBD,TBD,tf_efficientnetv2_b3.in1k,300,81.96,36,36,634.0892694,56788543.85,500121.8133,14.36,14358406,3011484558,14358406,2864984580,83340860,TRUE
TBD,TBD,tf_efficientnetv2_b3.in1k,240,80.712,22,14,798.5550058,18279880,394180.0633,14.36,14358406,1908062382,14358406,1815591268,52697036,TRUE
TBD,TBD,tf_efficientnetv2_b3.in21k_ft_in1k,300,82.634,14,14,475.6873317,31086341.41,697972.7164,14.36,14358406,3011484558,14358406,2864984580,83340860,TRUE
TBD,TBD,tf_efficientnetv2_b3.in21k_ft_in1k,240,81.076,26,24,837.0614046,29797838.55,384482.3745,14.36,14358406,1908062382,14358406,1815591268,52697036,TRUE
TBD,TBD,tf_efficientnetv2_l.in1k,480,85.66,1,1,39.97010278,26362825.36,7483500.472,118.52,118515272,56079819560,118515272,55103389288,853012944,TRUE
TBD,TBD,tf_efficientnetv2_l.in1k,384,85.196,2,1,51.13035138,20358905.89,5451323.975,118.52,118515272,35899539176,118515272,35274625576,546016464,TRUE
TBD,TBD,tf_efficientnetv2_l.in21k_ft_in1k,480,86.802,1,1,38.26860153,27607357.78,7901033.131,118.52,118515272,56079819560,118515272,55103389288,853012944,TRUE
TBD,TBD,tf_efficientnetv2_l.in21k_ft_in1k,384,85.832,2,2,52.98646803,39659239.95,5526018.958,118.52,118515272,35899539176,118515272,35274625576,546016464,TRUE
TBD,TBD,tf_efficientnetv2_m.in1k,480,85.21,2,2,73.02932666,28919554.93,4248577.046,54.14,54139356,24582529204,54139356,24023696800,483203880,TRUE
TBD,TBD,tf_efficientnetv2_m.in1k,384,84.558,4,3,121.2093251,25619528.43,2410900.669,54.14,54139356,15736844500,54139356,15379192768,309301416,TRUE
TBD,TBD,tf_efficientnetv2_m.in21k_ft_in1k,480,86.014,2,2,70.83105007,29923238.33,4401931.108,54.14,54139356,24582529204,54139356,24023696800,483203880,TRUE
TBD,TBD,tf_efficientnetv2_m.in21k_ft_in1k,384,84.768,4,2,116.9547111,17675201.18,2421939.028,54.14,54139356,15736844500,54139356,15379192768,309301416,TRUE
TBD,TBD,tf_efficientnetv2_s.in1k,384,83.896,4,7,220.3279538,33466673.48,1454165.342,21.46,21458488,8365653344,21458488,7988904728,193851840,TRUE
TBD,TBD,tf_efficientnetv2_s.in1k,300,83.172,10,6,318.5848227,19920763.41,1002558.63,21.46,21458488,5307597440,21458488,5075235480,122894048,TRUE
TBD,TBD,tf_efficientnetv2_s.in21k_ft_in1k,384,84.316,4,6,212.9125672,29663088.07,1476593.728,21.46,21458488,8365653344,21458488,7988904728,193851840,TRUE
TBD,TBD,tf_efficientnetv2_s.in21k_ft_in1k,300,83.374,10,8,323.7484791,26065256.12,1010398.665,21.46,21458488,5307597440,21458488,5075235480,122894048,TRUE
TBD,TBD,tf_efficientnetv2_xl.in21k_ft_in1k,512,86.748,,,,,,208.12,208119808,93353635168,208119808,92303297240,1320298944,
TBD,TBD,tf_efficientnetv2_xl.in21k_ft_in1k,384,85.562,,,,,,208.12,208119808,52529438048,208119808,51938626264,742830528,
TBD,TBD,tf_mixnet_l.in1k,224,78.776,12,10,631.5391765,17046737.83,499863.9929,7.33,7329252,555264988,7329252,530831808,60235144,TRUE
TBD,TBD,tf_mixnet_m.in1k,224,76.964,18,16,867.9843222,20082139.98,379707.9817,5.01,5014382,339182870,5014382,320689036,45470348,TRUE
TBD,TBD,tf_mixnet_s.in1k,224,75.652,22,10,1115.31044,9676022.103,277797.3858,4.13,4134606,239181286,4134606,232822020,34423556,TRUE
TBD,TBD,tf_mobilenetv3_large_075.in1k,224,73.448,38,38,2576.991288,15758388.96,126097.1282,3.99,3993528,154566856,3993528,148214208,19868848,TRUE
TBD,TBD,tf_mobilenetv3_large_100.in1k,224,75.514,38,28,2216.448785,13753352.14,150101.6548,5.48,5483032,216597120,5483032,210157880,21925120,TRUE
TBD,TBD,tf_mobilenetv3_large_minimal_100.in1k,224,72.27,46,40,2723.49337,15834267.53,119945.8923,3.92,3924288,209138984,3924288,207150240,21914960,TRUE
TBD,TBD,tf_mobilenetv3_small_075.in1k,224,65.732,110,100,7442.686331,14028471.79,43142.55045,2.04,2041872,43403656,2041872,36219712,6286320,TRUE
TBD,TBD,tf_mobilenetv3_small_100.in1k,224,67.932,96,80,6539.379617,13060392.96,51093.11722,2.54,2542856,56515312,2542856,49286920,6887712,TRUE
TBD,TBD,tf_mobilenetv3_small_minimal_100.in1k,224,62.894,128,80,7656.221435,11232330.78,42939.40689,2.04,2044736,52290472,2044736,47186016,6881936,TRUE
TBD,TBD,tiny_vit_11m_224.dist_in22k_ft_in1k,224,83.232,14,13,754.9002013,18470449.82,458174.6922,11,10996972,416874856,10996972,1905816744,37854520,TRUE
TBD,TBD,tiny_vit_11m_224.in1k,224,81.538,10,10,817.4252719,12908614.46,422861.5542,11,10996972,416874856,10996972,1905816744,37854520,TRUE
TBD,TBD,tiny_vit_21m_224.dist_in22k_ft_in1k,224,85.088,4,6,475.2115711,13523905.21,745500.1627,21.2,21198568,897565384,21198568,4085596456,56389176,TRUE
